analysis_period,gvkey,commodity,alpha,beta,p_value_beta,r_squared,spearman_corr,spearman_pval
Up to end_of_2010,25756,SN1 Comdty,0.10181873972930032,-1.025770048327058e-07,0.300753431575876,0.0042320002825327885,-0.4788227504665402,5.096541120565819e-16
Up to end_of_2010,25895,SN1 Comdty,0.31045182331974597,2.432383461446786e-06,1.369191342661985e-29,0.4156382183728964,0.5467627492354165,4.124942132324968e-20
Up to end_of_2010,25937,SN1 Comdty,0.1064165659797951,-1.226266914305908e-06,3.78719133915305e-18,0.2582290571686655,-0.4285556099101939,8.172835130042268e-13
Up to end_of_2010,25964,SN1 Comdty,0.8443010335656975,7.230364254272327e-06,1.787348106566548e-18,0.27761032241602057,0.41878593802737013,1.4452133652834085e-11
Up to end_of_2010,26061,SN1 Comdty,0.16403572808912087,2.3530749119017963e-06,,1.0,0.9999999999999999,
Up to end_of_2010,26147,SN1 Comdty,0.8006250908431825,0.00010027288897832368,3.046829222682253e-08,0.4362422442520555,0.5502580405824952,1.1161526129067388e-05
Up to end_of_2010,26156,SN1 Comdty,1.3429174028808426,-5.80617014472574e-06,1.1042358031028735e-11,0.19270845992191388,-0.49583673830330643,6.282645574563062e-15
Up to end_of_2010,26270,SN1 Comdty,0.1985307979583404,1.5329369387372667e-06,0.00378414397841811,0.06462477007598566,0.09757953874289517,0.27317770799691926
Up to end_of_2010,26590,SN1 Comdty,-0.7238055801627353,2.922871430007965e-05,1.474280480474312e-56,0.6300552548615795,0.6665077462544513,4.008811027205341e-34
Up to end_of_2010,26839,SN1 Comdty,0.19302179887306598,1.5203346486189526e-06,6.803038503711801e-13,0.2259096413557803,0.49456565147549314,5.550248393048785e-14
Up to end_of_2010,26864,SN1 Comdty,8.420958880569943,-7.014622573402605e-05,0.017646753287481484,0.41406582552191895,-0.8406593406593407,0.00031907124069371434
Up to end_of_2010,27119,SN1 Comdty,-0.07956318071038583,4.7383207332923455e-06,5.636802919196353e-10,0.38712029489233557,0.3837050426758734,0.0004061677769514992
Up to end_of_2010,27333,SN1 Comdty,2.355104112883657,5.592459057346333e-05,5.376439461771913e-42,0.5223519372560486,0.7269543725410931,1.0690925518305149e-42
Up to end_of_2010,27373,SN1 Comdty,-2.6642942552981346,0.00014092013887309006,2.3763889137571386e-119,0.9046273448964783,0.577486993384825,4.932558720741979e-22
Up to end_of_2010,27387,SN1 Comdty,29.13727909571157,0.00016354172056013094,0.0009217369908188095,0.04254725806309667,-0.043867297336581706,0.48555328363858496
Up to end_of_2010,27394,SN1 Comdty,2.4259632935012014,5.21454471161454e-06,0.009658551074270817,0.04409385377537467,0.03727447400870188,0.6495494743849605
Up to end_of_2010,27575,SN1 Comdty,2.1026757826261564,1.3481326258580917e-06,0.7076027898865992,0.0017460556169394126,-0.011502576535797152,0.9177982153673191
Up to end_of_2010,27576,SN1 Comdty,3.661218759993649,0.0003088758681016245,8.171647870721996e-26,0.776916911977237,0.771433844405201,3.517348312506719e-16
Up to end_of_2010,27638,SN1 Comdty,34.09453332467575,-0.0007969723518399616,2.061652329188477e-17,0.2665702155911379,-0.3860951040622974,8.990591808679236e-10
Up to end_of_2010,27652,SN1 Comdty,2.188143951769752,7.461044040152565e-06,2.1346751647035285e-05,0.0693098084039474,0.1590437507712012,0.011135569626179216
Up to end_of_2010,27653,SN1 Comdty,0.5883223422578842,7.021567471703385e-05,0.17128469474444658,0.9293402686831153,0.5,0.6666666666666667
Up to end_of_2010,27670,SN1 Comdty,0.7024845087902226,-4.6350500449752995e-06,6.865863136482973e-23,0.3297140240559744,-0.4256059069385757,3.364762633720871e-12
Up to end_of_2010,27786,SN1 Comdty,0.006290120812682935,1.5219278940836565e-06,3.029881235759259e-28,0.4767488154922648,0.8039659497571072,2.645025915905337e-44
Up to end_of_2010,27794,SN1 Comdty,0.011041167980904841,2.143050632730849e-07,4.553459130447439e-15,0.21828173135792772,0.553766126581112,1.1855470804632e-21
Up to end_of_2010,27803,SN1 Comdty,0.3154170043079066,3.861639076295281e-06,4.758758379805209e-31,0.4199678913201459,0.5575918255141471,9.599237127460114e-22
Up to end_of_2010,27823,SN1 Comdty,-0.0020660264613314022,3.185264719124451e-06,1.2061190729516395e-24,0.6785180758801403,0.6477272331542804,1.300375931961162e-12
Up to end_of_2010,27841,SN1 Comdty,0.3111914813403472,3.6452012891982237e-06,0.005063917066599062,0.030635436056726473,-0.2097624327305804,0.0007496145384569852
Up to end_of_2010,27907,SN1 Comdty,0.3656033249405353,4.046489070299098e-05,1.1097191654611234e-41,0.7974439183341979,0.8988696691494376,5.1312845346909215e-43
Up to end_of_2010,27914,SN1 Comdty,62.41244457352272,-0.0005051484711441731,2.741953254128715e-16,0.23139119075098868,-0.595938287476745,4.233116068870046e-26
Up to end_of_2010,27928,SN1 Comdty,3.406807714788252,2.8480012091071686e-05,1.0024588350824525e-25,0.41130399368692816,0.4295532211891759,7.724500469875969e-11
Up to end_of_2010,27938,SN1 Comdty,1.0737810671989405,-1.5401082563089432e-05,5.6084709443535937e-14,0.8519388384226496,-0.8750801979745968,5.733467877704406e-11
Up to end_of_2010,27960,SN1 Comdty,10.589114610503135,6.376720577659361e-05,4.959374836120709e-15,0.4171177666609247,0.7163432059814219,1.5688380190457166e-19
Up to end_of_2010,27965,SN1 Comdty,0.339327149563174,2.5191613684187963e-05,4.04156653505045e-46,0.8594826577904318,0.6840872220150946,6.32672000404018e-16
Up to end_of_2010,28034,SN1 Comdty,0.08784984520125222,2.608809231830946e-06,4.849248356050234e-41,0.5195828556492651,0.6552268651772147,8.383549682098835e-32
Up to end_of_2010,28069,SN1 Comdty,5.226184586804058,0.00017518155391976086,2.271874119695338e-29,0.3942852893767408,0.4700122959303799,2.0312037770948443e-15
Up to end_of_2010,28139,SN1 Comdty,1.0841744568886758,-1.343942822769662e-05,3.4202832376830285e-33,0.44257450621134464,-0.7539506535584201,5.673926524913332e-47
Up to end_of_2010,28176,SN1 Comdty,0.9163314887054816,-2.0929787218547384e-05,1.0550117988291579e-08,0.5819168584578702,0.11784431116690966,0.46893784862703203
Up to end_of_2010,28191,SN1 Comdty,-0.07130457015590372,5.8054714001487595e-06,1.924047630993559e-41,0.5146692067731929,0.7206798783082219,5.605166120546377e-42
Up to end_of_2010,28216,SN1 Comdty,0.02649277600207319,-4.3865700222522936e-07,0.03003122799094027,0.054815085796650065,-0.14095384430607816,0.19549339935055324
Up to end_of_2010,28295,SN1 Comdty,4.272281474587415,-4.0934297688580897e-05,4.304434525762414e-12,0.1730541795903523,-0.5710680576724061,1.8013997488455866e-23
Up to end_of_2010,28320,SN1 Comdty,1.9131056155806467,2.1055005418514373e-06,0.35635716635395365,0.042669660760148886,0.11129943502824859,0.6219385127427801
Up to end_of_2010,28322,SN1 Comdty,0.32181414580818235,3.9382512897050565e-05,2.361594653798599e-13,0.6843522318804525,0.9183673469387754,1.5018698433931104e-20
Up to end_of_2010,28323,SN1 Comdty,1.851178998716713,6.002457216913071e-05,2.807824488509365e-71,0.722557364059828,0.7879166106999294,2.3614889153828315e-54
Up to end_of_2010,28340,SN1 Comdty,0.4400369989756838,2.440876894403348e-06,0.08597731522475313,0.039314982805882415,0.22188044704711937,0.05406238985983043
Up to end_of_2010,28349,SN1 Comdty,2.6976302228462616,4.241179675474036e-05,5.820117469912507e-34,0.44781854112828345,0.45658614415890997,2.4926923112392998e-14
Up to end_of_2010,28397,SN1 Comdty,-0.004738518975429283,9.9078597525522e-06,7.490059427084853e-38,0.4929625037116724,0.6805233005776451,8.29370532850621e-35
Up to end_of_2010,28420,SN1 Comdty,3.8001817319837983,1.4926082027282548e-05,0.5728620128670533,0.027238387357846117,-0.12967032967032965,0.6586192763211781
Up to end_of_2010,28629,SN1 Comdty,0.16057078477616774,2.475947706908893e-07,0.22050564167538325,0.005950705402417378,-0.108792364394379,0.08354944592252865
Up to end_of_2010,28670,SN1 Comdty,4.626518304161658,0.00014497235109086617,6.745464711283251e-63,0.6702941134456404,0.647615456611434,1.0380165375895659e-31
Up to end_of_2010,28704,SN1 Comdty,9.608818721575965,0.0002950162257533517,0.03209915224780853,0.7223503572377641,0.942857142857143,0.0048046647230320545
Up to end_of_2010,28733,SN1 Comdty,3.721762038179092,1.4945763405723056e-06,0.7006303850552681,0.0005994818780299394,-0.12872238941824643,0.042413994082288464
Up to end_of_2010,28762,SN1 Comdty,6.7772877319945,-3.725980139197685e-05,3.539245000696431e-15,0.23474771390765115,-0.644504510073607,7.307198107520932e-29
Up to end_of_2010,28769,SN1 Comdty,0.5629728763132452,7.865630886412702e-07,0.9778448451509388,2.3018813425590423e-05,0.5207207207207207,0.0011302839767542362
Up to end_of_2010,28790,SN1 Comdty,0.31779756236548173,-5.098640156820161e-06,8.876137584067966e-23,0.39743532645070856,-0.7638950385065021,3.514912780570991e-38
Up to end_of_2010,28806,SN1 Comdty,-0.1416146857730235,9.85823275744156e-06,5.025372326458608e-67,0.7072154675984187,0.9037895915942395,6.575679343764606e-92
Up to end_of_2010,28866,SN1 Comdty,0.3288146945714917,-5.295418719930787e-06,7.215598800984074e-66,0.6876180764470665,-0.8899199344540849,3.136117019716986e-88
Up to end_of_2010,28877,SN1 Comdty,1.7579181338797258,9.749932984036078e-07,0.31032931889692195,0.004068023779678742,0.05370088991868945,0.39313951401395864
Up to end_of_2010,28930,SN1 Comdty,0.1616400958546533,-2.7349422895454878e-06,4.6592623472808286e-45,0.5484622149220069,-0.9219561700355645,5.594722838445303e-105
Up to end_of_2010,28940,SN1 Comdty,0.20304808539849195,2.029315856127965e-06,7.054289583507305e-19,0.6148234986412229,0.7499193827427211,1.4714904402819615e-16
Up to end_of_2010,29011,SN1 Comdty,1.1576645664570648,-5.642120064573911e-06,3.3776232847064114e-10,0.17697792173246873,-0.6308507711649619,3.7637904475183475e-24
Up to end_of_2010,29015,SN1 Comdty,0.5570936043427185,8.911137322482853e-06,2.011335388134173e-08,0.11722475925156817,0.2778900643040045,6.643917588530304e-06
Up to end_of_2010,29028,SN1 Comdty,0.20194277266233931,-3.6837672658103957e-06,1.6662423078521882e-16,0.39662473252083996,-0.7346554208222938,1.664577322737249e-24
Up to end_of_2010,29052,SN1 Comdty,7.393586829737217,0.0002690559936948195,5.83095321628646e-48,0.5647067226278475,0.6199645676362394,1.103407240668558e-28
Up to end_of_2010,29099,SN1 Comdty,0.018107851782678597,1.3596548366923636e-07,0.00996063270886851,0.02596153287917269,0.16356998788688346,0.00887536377352462
Up to end_of_2010,29127,SN1 Comdty,1.3945297570949287,-1.8202460138295243e-05,1.8914049203102275e-39,0.4953706950794803,-0.747356759688116,8.009014369627003e-47
Up to end_of_2010,29133,SN1 Comdty,0.09018430848990497,2.2458515053038702e-05,1.7031312142412097e-67,0.6967181937202258,0.23223186820164024,0.00018292059127427576
Up to end_of_2010,29150,SN1 Comdty,0.010420786754436178,1.828893643232185e-07,7.100939808215678e-07,0.09278393757273551,0.5230742812373251,2.601435125340006e-19
Up to end_of_2010,29241,SN1 Comdty,0.05899642251999149,-7.793262579867515e-07,8.90935597030197e-06,0.11112569022258778,-0.325819861737936,1.4527258212467655e-05
Up to end_of_2010,29382,SN1 Comdty,0.004133547542370438,-1.7208021252721995e-08,0.020597431854645545,0.021005968472170178,-0.23163648957532154,0.0001902340492414728
Up to end_of_2010,29389,SN1 Comdty,-0.012089842488039793,7.677331564963582e-07,2.0079246326874716e-103,0.8468033135499878,0.6355356386792899,8.403776063703168e-30
Up to end_of_2010,29392,SN1 Comdty,0.023418872142341667,-2.7867051360945207e-07,2.1999748246978498e-13,0.19194968165640003,-0.5780339121466216,3.926381746754963e-24
Up to end_of_2010,29449,SN1 Comdty,0.03286660685008505,1.2473861102993878e-07,0.20200056307368136,0.006426177822133172,-0.24746325912642492,6.481409791714125e-05
Up to end_of_2010,29609,SN1 Comdty,14.723908023645322,-5.5267202840908056e-05,0.08841787019363957,0.24108052466637608,-0.2692307692307692,0.37373304228189164
Up to end_of_2010,29649,SN1 Comdty,2.709963702273781,-4.1820872617344854e-05,8.052627108373474e-14,0.34999131586925236,-0.7597213707125945,4.586053790337252e-26
Up to end_of_2010,29733,SN1 Comdty,0.4682723008678932,-7.512498664909926e-06,9.177521524143337e-26,0.353463637585952,-0.7219626684015923,2.3764625827582843e-42
Up to end_of_2010,29751,SN1 Comdty,2.85343193263012,6.0149442791225936e-05,2.0980168123263727e-52,0.6010771569590245,0.680244478411014,5.425402967956473e-36
Up to end_of_2010,29804,SN1 Comdty,0.01911643296820964,-3.98787362435316e-07,3.407230403996657e-26,0.3584731634319326,-0.7217580689475505,2.5700217791976386e-42
Up to end_of_2010,29868,SN1 Comdty,3.364422854052135,0.0001065647319945667,9.346889149783607e-60,0.6657510049505306,0.5687589071627537,2.1315998793962565e-22
Up to end_of_2010,29875,SN1 Comdty,0.2742810614190544,-6.027068480421197e-07,0.5010820649542044,0.0023857622437676307,-0.04229874377937753,0.5602015888069061
Up to end_of_2010,29901,SN1 Comdty,0.1489914119032555,7.464138822417555e-06,5.157815328366791e-09,0.1264246430677437,0.490542100445238,7.608564428747131e-17
Up to end_of_2010,29910,SN1 Comdty,98.92232043894137,0.002062416748230167,1.650950596803702e-54,0.6204222728847539,0.6670830953275249,8.18218190113683e-34
Up to end_of_2010,29984,SN1 Comdty,0.36614182525317585,-1.5280328336615872e-06,3.1384360769066643e-16,0.2431140149266966,-0.6568628966171866,2.89790471333804e-31
Up to end_of_2010,30004,SN1 Comdty,0.0971721459194401,-1.6210333081931105e-06,9.649183620856386e-27,0.38653855746890886,-0.6232139191573881,6.741614851281822e-27
Up to end_of_2010,30059,SN1 Comdty,0.04604869658043889,1.540245155979497e-05,1.9997255323429353e-62,0.6928517353383679,0.4700566366160523,1.742434338323228e-14
Up to end_of_2010,30067,SN1 Comdty,0.4459178970573826,8.75438175420184e-06,2.181723906905667e-09,0.5865389342908689,0.6727073663570364,7.760392351197795e-07
Up to end_of_2010,30076,SN1 Comdty,0.9322123999681469,9.518251892226112e-06,0.09027692202319684,0.13675417738517848,0.10844394671353187,0.6309591110741231
Up to end_of_2010,30098,SN1 Comdty,21.406367442320317,-5.646494000400258e-06,0.9953850409413332,4.45085501654674e-06,-0.10303030303030303,0.7769984634438898
Up to end_of_2010,30145,SN1 Comdty,-0.11339151853112409,6.002212910449533e-06,4.900132584281119e-75,0.7583079038740634,0.5563117641699126,8.072438918614437e-21
Up to end_of_2010,30170,SN1 Comdty,0.09207523296702938,-1.8640342033805142e-06,4.971147565381065e-19,0.2726728612468907,-0.8167447138443374,1.2117011560817533e-61
Up to end_of_2010,30222,SN1 Comdty,0.062858770173427,4.461856426497344e-05,0.001464291637104336,0.7852616000937844,0.8666666666666667,0.0024953982859902053
Up to end_of_2010,30259,SN1 Comdty,-0.3594236680348161,1.7684291132857797e-05,1.5100920061194638e-115,0.8960655492576257,0.71942554904404,1.9828765189446994e-38
Up to end_of_2010,30260,SN1 Comdty,0.023676935232798915,1.0394205148134147e-06,9.66153204067727e-08,0.14073491496242363,0.4009539786038084,9.887279105389455e-09
Up to end_of_2010,30284,SN1 Comdty,10.2883837862518,-3.77251663632713e-05,3.685529094120224e-13,0.2023868875117414,-0.5107900926980077,4.379108742146923e-17
Up to end_of_2010,30293,SN1 Comdty,0.2396644540454167,-3.941568375787541e-06,0.32299240910707677,0.10832689225619596,-0.6727272727272727,0.023313039833185972
Up to end_of_2010,30298,SN1 Comdty,0.5057906317712915,-8.123016068545307e-06,8.889462994648644e-31,0.4315494408274435,-0.8811995607245049,9.577895588287585e-79
Up to end_of_2010,30463,SN1 Comdty,0.06684784164803963,4.5880228192086047e-08,0.7324834321435166,0.000491850793660431,0.2455037267645916,0.00012181652191724938
Up to end_of_2010,30637,SN1 Comdty,24.65396429699477,-0.00015139138073858987,6.225142498061652e-16,0.2280670593857813,-0.6383857960711078,1.3618362992225378e-30
Up to end_of_2010,30671,SN1 Comdty,0.9885895138734211,-7.36421096106128e-06,3.1715574399209542e-22,0.310792729705196,-0.5949694708538065,8.275192421378766e-26
Up to end_of_2010,30861,SN1 Comdty,0.010229360423656452,-2.573596681242235e-07,7.885569806997445e-23,0.4329674660670342,-0.6161023329832862,1.8435410130411053e-19
Up to end_of_2010,30870,SN1 Comdty,-0.006586229222889146,7.437659323053926e-07,6.095592666619387e-84,0.8160500729991891,0.8112298075060331,7.043482947755162e-54
Up to end_of_2010,30990,SN1 Comdty,1.365465661056354,6.72757573602279e-05,1.218923382062327e-53,0.6099284726930266,0.2660298569032728,1.6689870870342713e-05
Up to end_of_2010,31109,SN1 Comdty,0.5426972674770079,4.6389621262901576e-05,3.47663697826019e-29,0.4033390606515921,0.7899986719657823,9.294720665782261e-54
Up to end_of_2010,31251,SN1 Comdty,5.7811470941278325,3.711148064743676e-05,1.1372483396076368e-11,0.16862078969943428,0.18936172047570343,0.0025408351045821953
Up to end_of_2010,31252,SN1 Comdty,637.9386510087377,-0.004793083846724295,0.006118577543923152,0.030764196456120385,0.04988164040011602,0.4389009639411735
Up to end_of_2010,31368,SN1 Comdty,617.7611520106868,0.012390679003413818,6.498711494332817e-26,0.610455683802531,0.6026154775857362,3.290646504098652e-13
Up to end_of_2010,31453,SN1 Comdty,1.833156376229863,-5.5887754068049935e-06,0.00015018734060279893,0.05685224380517717,-0.18432589845394065,0.003578549610245112
Up to end_of_2010,31460,SN1 Comdty,1.3405648057154629,2.7495866540430414e-05,0.00035298963010915285,0.140205806461706,0.15386157562036779,0.15477793108247453
Up to end_of_2010,31477,SN1 Comdty,2.179684816070738,-1.2859909467470314e-05,0.0001302279500808788,0.2180573799369655,-0.6788048200590987,1.332088026071307e-09
Up to end_of_2010,31521,SN1 Comdty,80.11592498367148,0.0039260319063762214,2.411836917416663e-62,0.6698727323500782,0.5577597044243148,4.369460916513592e-22
Up to end_of_2010,31564,SN1 Comdty,-6.246148896736858,0.0008046526046179047,2.0689793975298977e-129,0.9016364835311611,0.8255469389192627,8.336309190645343e-65
Up to end_of_2010,31673,SN1 Comdty,0.45312619324889597,2.7737745099182534e-06,3.4463837863499046e-07,0.09927273712994544,0.5540925515409204,1.3361030127319785e-21
Up to end_of_2010,31774,SN1 Comdty,9.25958652694756,0.0004340803971503609,9.305116020260144e-68,0.6953078925650646,0.514757411756096,8.621400207556526e-19
Up to end_of_2010,31843,SN1 Comdty,0.01991183466247893,-2.0157765877623387e-07,0.00494676998632851,0.05392072321856933,-0.28090621164482465,0.0006205703560910075
Up to end_of_2010,31846,SN1 Comdty,0.0627453405476482,-1.1021412109444396e-06,8.472845068705113e-26,0.3949251752272096,-0.8034491793342481,1.896154719321672e-51
Up to end_of_2010,31887,SN1 Comdty,3.34148917529023,1.6427647955469014e-05,1.5568001001852188e-08,0.11985278090174933,0.10240403853279695,0.10415301527350992
Up to end_of_2010,31958,SN1 Comdty,176.95449987609766,0.0005312232803072169,0.0006442135488355098,0.1170816473119417,0.3484356242322698,0.0005034223740127898
Up to end_of_2010,32106,SN1 Comdty,0.9912914887736843,-3.817596200887246e-06,0.016303664271230915,0.022860069613938272,-0.4544732430302022,3.012064570680405e-14
Up to end_of_2010,32372,SN1 Comdty,0.5739489908422934,-9.507312122399116e-06,0.07462077639760703,0.2095093487189491,-0.3852941176470588,0.1405441773736763
Up to end_of_2010,32530,SN1 Comdty,0.011968225729583701,3.4270628936130435e-07,4.4098366661633654e-29,0.39112024156706326,0.7074890171983488,5.114578172106568e-40
Up to end_of_2010,32541,SN1 Comdty,4.465721237791745,2.5378044203752895e-05,1.0645915511654704e-20,0.2915561383085966,0.5677725404884251,3.657510802038312e-23
Up to end_of_2010,32574,SN1 Comdty,-0.02397072894381991,3.6912776410781677e-05,1.0231995068078408e-58,0.6472006240186247,0.8074034470922786,1.8944013180576968e-59
Up to end_of_2010,32767,SN1 Comdty,0.17908522859217146,2.1114469126520645e-05,4.436738543937676e-51,0.5957353822279539,0.5330570053090974,6.672584242505278e-20
Up to end_of_2010,32886,SN1 Comdty,539.0509320695078,-0.009998405219207761,4.799436743722301e-75,0.7685897626128021,-0.9147011296151594,1.8157315943011636e-92
Up to end_of_2010,32938,SN1 Comdty,0.11827102543501251,8.97842993689934e-07,1.5765387355744355e-05,0.09969889317753489,0.1709229355056764,0.021784515091193436
Up to end_of_2010,33110,SN1 Comdty,-46.592630394020055,0.0019727092706514223,2.1333788569844022e-30,0.5369477385184361,0.6956214390578496,2.395074776468528e-26
Up to end_of_2010,33133,SN1 Comdty,4.352594539129408,6.354091744528986e-05,2.763821634591967e-22,0.4767659757692394,0.41870283616925574,1.1841243222897539e-07
Up to end_of_2010,33152,SN1 Comdty,-9.199512511568024,0.0014679270201685064,2.0249595046681e-23,0.3319334963475209,0.05127677956876347,0.4204777240433756
Up to end_of_2010,33326,SN1 Comdty,27.63679397585442,-0.0005681560268652475,4.049289945908633e-95,0.8263524320617125,-0.8750712972469911,3.5492466044117613e-79
Up to end_of_2010,33421,SN1 Comdty,5.434872216542768,-6.646703738558261e-05,1.509179979947008e-06,0.6755827924105027,-0.37154150197628455,0.0808815737150443
Up to end_of_2010,33435,SN1 Comdty,-0.5054897334064566,0.0001094704304530231,9.257998736287264e-49,0.6007901733668839,0.8624544313796868,1.914782794573525e-71
Up to end_of_2010,33652,SN1 Comdty,16.49083184264821,-0.00043492809265215375,0.04147668008332023,0.7970063787446853,-0.8999999999999998,0.03738607346849874
Up to end_of_2010,33684,SN1 Comdty,4.070415419735246,-3.2809142945530945e-05,1.8631590904059057e-13,0.19299380269664146,-0.6799247769871757,6.012846945956457e-36
Up to end_of_2010,33718,SN1 Comdty,2.536244391477331,-2.273514126182787e-05,3.2135669088738034e-23,0.32305291425383853,-0.6572531721377011,6.40970085691113e-33
Up to end_of_2010,33766,SN1 Comdty,2.0089186984264944,3.119245897549586e-05,2.129736049825899e-13,0.1921536609040686,-0.03780148871971783,0.5479129458864551
Up to end_of_2010,33767,SN1 Comdty,0.8897584528990968,-2.0095638355003487e-06,0.04383398973059551,0.01596203171972188,-0.36920105785768437,1.1797824480194113e-09
Up to end_of_2010,34048,SN1 Comdty,1.8525966890309815,2.7978290437352942e-05,2.025368825887069e-29,0.42177969409505334,0.5471692016634174,1.125441934013787e-19
Up to end_of_2010,34053,SN1 Comdty,-0.1132992384491567,5.450683999762903e-05,8.917321687918818e-132,0.9084167358169137,0.8284371638461409,7.021002255065177e-65
Up to end_of_2010,34300,SN1 Comdty,0.8300025319643436,7.318967016396337e-05,6.283977013197146e-07,0.5809461097373645,0.6096774193548388,0.00027166186851244255
Up to end_of_2010,34410,SN1 Comdty,0.43095409639169446,-1.9388130968114745e-06,2.2318833416939187e-10,0.14735388317756182,-0.5234635243307052,2.4214807549997217e-19
Up to end_of_2010,34443,SN1 Comdty,0.6084107594572237,1.7457450466727263e-05,9.975514335358441e-41,0.6101892785479528,0.8796463057903453,3.14704663836256e-63
Up to end_of_2010,34636,SN1 Comdty,2.90401568128126,4.935717936398189e-06,3.359881007136138e-07,0.16278606216650038,0.4945015975978664,1.4577331303519007e-10
Up to end_of_2010,34953,SN1 Comdty,1.9338291440996398,-2.9345595375345905e-05,4.546746991575956e-19,0.28181274530987965,-0.6070744882367848,7.344288830324378e-26
Up to end_of_2010,35062,SN1 Comdty,0.13574025373749307,1.1209410599989988e-06,4.5700165400003e-13,0.20094264341113566,0.49758845123147827,3.6263429662693135e-16
Up to end_of_2010,35065,SN1 Comdty,1.4204921532718902,-3.357575112655924e-05,4.739451297828556e-22,0.32566603482824596,-0.5526860440042273,1.6165094774311127e-20
Up to end_of_2010,35158,SN1 Comdty,0.3344263264543381,6.0470723239464434e-05,4.518104187653277e-29,0.5820953480307629,0.7844693288926093,1.1140306549415167e-31
Up to end_of_2010,35168,SN1 Comdty,-0.011583292492082719,5.344260137587126e-06,8.167053298897856e-45,0.579812043424087,0.8206147828439377,2.535033074864969e-57
Up to end_of_2010,35182,SN1 Comdty,0.013284335456117333,9.65170500507158e-08,2.4007367802078595e-06,0.08764610670887263,0.13760938674595885,0.03130563919791204
Up to end_of_2010,35287,SN1 Comdty,3.556658172406056,5.281657052020028e-06,0.015121841917444503,0.024960198891451957,-0.26493176047832034,3.7519194541376794e-05
Up to end_of_2010,35447,SN1 Comdty,13.867392267640962,0.00013789512430507846,6.8452075519839944e-18,0.2610104638277284,0.1906538637043688,0.0025701750277348865
Up to end_of_2010,35638,SN1 Comdty,8.479864789296709,6.992781794389237e-05,2.157438143787926e-12,0.18476541271322733,0.6273940459327348,4.180104116984367e-28
Up to end_of_2010,35684,SN1 Comdty,10.041435940670807,1.82124177990974e-05,0.012961563394472596,0.024638109211053583,-0.08287766143019802,0.19152135609336615
Up to end_of_2010,35708,SN1 Comdty,31.673390855344564,-0.00012104038020238143,0.000765751278750343,0.04454038881674727,-0.344654537645305,2.0729952069721124e-08
Up to end_of_2010,35852,SN1 Comdty,12.241714777471667,0.00011089627022155285,2.6761082394954197e-30,0.4195809595422898,0.3328445763130778,1.0720137259623283e-07
Up to end_of_2010,35868,SN1 Comdty,0.012149401743431175,3.738945954637749e-07,3.1582266142735023e-43,0.6178322231613316,0.8246329899223908,6.966283061043674e-51
Up to end_of_2010,36051,SN1 Comdty,0.10413228897123221,-2.262863841152617e-06,1.283646541288316e-16,0.2460017127655003,-0.8907584714436871,3.418727188398678e-85
Up to end_of_2010,36191,SN1 Comdty,24.079296063974205,-0.0001360481802970908,5.4585250502852785e-08,0.11167810288314228,-0.4467405515234033,9.136056538350316e-14
Up to end_of_2010,36203,SN1 Comdty,-6.312220688763727,0.00033296633568307354,6.079874626043433e-17,0.9716063233185825,0.583286278938453,0.00438042595015606
Up to end_of_2010,36293,SN1 Comdty,34.523360562377974,0.00031334941827727803,5.794691527810126e-52,0.5978688156004539,0.7490780769581731,3.8115234607124626e-47
Up to end_of_2010,36494,SN1 Comdty,6.229921106011531,-5.2928862893812216e-05,1.0159306471623365e-09,0.17447421721827028,-0.5859099948675239,1.5076819212513627e-19
Up to end_of_2010,36691,SN1 Comdty,0.12422913992764784,-1.516095103987123e-06,0.00584728415707094,0.14495837891306562,-0.6320078222220351,6.556006738733764e-07
Up to end_of_2010,36847,SN1 Comdty,0.27279536260535775,5.15106247822665e-07,0.03250110107114203,0.0354952665818874,0.16803469428776202,0.05697680536728121
Up to end_of_2010,36910,SN1 Comdty,5.604043483605531,-1.3169829413351253e-05,0.01214801453615629,0.024793643704607904,-0.41457191012537864,6.273797332521763e-12
Up to end_of_2010,37054,SN1 Comdty,0.22212411954528843,-2.264345094454944e-06,0.04840427079646552,0.36653189023022426,-0.8272727272727273,0.001676973896452378
Up to end_of_2010,37090,SN1 Comdty,0.5761853507636241,1.7858404004009985e-05,1.0149269267549631e-34,0.4734379367954703,0.43780294063178926,1.4512359369905174e-12
Up to end_of_2010,37130,SN1 Comdty,0.4993533292540584,5.105612326851678e-06,3.953031241732326e-21,0.30406041435438536,0.3647196967097916,3.2241045404970413e-09
Up to end_of_2010,37309,SN1 Comdty,36.22820719530818,0.00021012168065237796,0.15563565221932696,0.12186941663445405,0.03199174406604747,0.8997186782888817
Up to end_of_2010,37338,SN1 Comdty,10.088708213336508,0.0002122693516714422,1.7485362490729404e-21,0.3015103672511267,0.5885322941747629,3.6855003970781444e-25
Up to end_of_2010,37460,SN1 Comdty,18.1043005121945,0.000497804087385389,0.3558297603510091,0.10716556552794254,-0.06079055436800646,0.8675109976588954
Up to end_of_2010,38038,SN1 Comdty,3.984963600833792,-3.0791974922756746e-05,6.41527590145755e-15,0.21389324451117886,-0.6338831824899327,4.6322047421046124e-30
Up to end_of_2010,38125,SN1 Comdty,2.2322659158169462,0.00014672539224347425,1.9072038461628636e-46,0.5641973571676484,0.43803246526007006,4.2692792724865964e-13
