Commodity,Date,Open
KO1 Comdty,05/08/2011,3130
KO1 Comdty,08/08/2011,3133
KO1 Comdty,09/08/2011,3060
KO1 Comdty,10/08/2011,3145
KO1 Comdty,11/08/2011,3110
KO1 Comdty,12/08/2011,3100
KO1 Comdty,15/08/2011,3061
KO1 Comdty,16/08/2011,3140
KO1 Comdty,17/08/2011,3150
KO1 Comdty,18/08/2011,3160
KO1 Comdty,19/08/2011,3134
KO1 Comdty,22/08/2011,3136
KO1 Comdty,23/08/2011,3135
KO1 Comdty,24/08/2011,3150
KO1 Comdty,25/08/2011,3119
KO1 Comdty,26/08/2011,3085
KO1 Comdty,29/08/2011,3094
KO1 Comdty,02/09/2011,3180
KO1 Comdty,05/09/2011,3188
KO1 Comdty,06/09/2011,3096
KO1 Comdty,07/09/2011,3120
KO1 Comdty,08/09/2011,3138
KO1 Comdty,09/09/2011,3140
KO1 Comdty,12/09/2011,3139
KO1 Comdty,13/09/2011,3109
KO1 Comdty,14/09/2011,3110
KO1 Comdty,19/09/2011,3060
KO1 Comdty,20/09/2011,3060
KO1 Comdty,21/09/2011,3079
KO1 Comdty,22/09/2011,3040
KO1 Comdty,23/09/2011,2990
KO1 Comdty,26/09/2011,2980
KO1 Comdty,27/09/2011,2951
KO1 Comdty,28/09/2011,2940
KO1 Comdty,29/09/2011,2903
KO1 Comdty,30/09/2011,2960
KO1 Comdty,03/10/2011,2873
KO1 Comdty,04/10/2011,2883
KO1 Comdty,05/10/2011,2840
KO1 Comdty,06/10/2011,2835
KO1 Comdty,07/10/2011,2810
KO1 Comdty,10/10/2011,2820
KO1 Comdty,11/10/2011,2810
KO1 Comdty,12/10/2011,2882
KO1 Comdty,13/10/2011,2865
KO1 Comdty,14/10/2011,2865
KO1 Comdty,17/10/2011,2898
KO1 Comdty,18/10/2011,2837
KO1 Comdty,19/10/2011,2855
KO1 Comdty,20/10/2011,2822
KO1 Comdty,21/10/2011,2935
KO1 Comdty,24/10/2011,2885
KO1 Comdty,25/10/2011,2908
KO1 Comdty,27/10/2011,2993
KO1 Comdty,28/10/2011,3000
KO1 Comdty,31/10/2011,2940
KO1 Comdty,01/11/2011,2944
KO1 Comdty,02/11/2011,2970
KO1 Comdty,03/11/2011,2980
KO1 Comdty,04/11/2011,3005
KO1 Comdty,08/11/2011,3010
KO1 Comdty,09/11/2011,3065
KO1 Comdty,10/11/2011,3065
KO1 Comdty,11/11/2011,3130
KO1 Comdty,14/11/2011,3190
KO1 Comdty,15/11/2011,3180
KO1 Comdty,16/11/2011,3181
KO1 Comdty,17/11/2011,3248
KO1 Comdty,18/11/2011,3190
KO1 Comdty,21/11/2011,3243
KO1 Comdty,22/11/2011,3184
KO1 Comdty,23/11/2011,3170
KO1 Comdty,24/11/2011,3110
KO1 Comdty,25/11/2011,3119
KO1 Comdty,29/11/2011,3088
KO1 Comdty,30/11/2011,3057
KO1 Comdty,01/12/2011,3025
KO1 Comdty,02/12/2011,3020
KO1 Comdty,05/12/2011,3060
KO1 Comdty,06/12/2011,3079
KO1 Comdty,07/12/2011,3075
KO1 Comdty,08/12/2011,3069
KO1 Comdty,09/12/2011,3060
KO1 Comdty,12/12/2011,3010
KO1 Comdty,14/12/2011,3020
KO1 Comdty,16/12/2011,2998
KO1 Comdty,19/12/2011,3015
KO1 Comdty,20/12/2011,3010
KO1 Comdty,21/12/2011,3034
KO1 Comdty,22/12/2011,3097
KO1 Comdty,23/12/2011,3125
KO1 Comdty,27/12/2011,3159
KO1 Comdty,28/12/2011,3188
KO1 Comdty,29/12/2011,3164
KO1 Comdty,30/12/2011,3154
KO1 Comdty,03/01/2012,3235
KO1 Comdty,04/01/2012,3205
KO1 Comdty,05/01/2012,3223
KO1 Comdty,06/01/2012,3185
KO1 Comdty,09/01/2012,3200
KO1 Comdty,10/01/2012,3230
KO1 Comdty,11/01/2012,3200
KO1 Comdty,12/01/2012,3220
KO1 Comdty,13/01/2012,3140
KO1 Comdty,16/01/2012,3120
KO1 Comdty,17/01/2012,3183
KO1 Comdty,18/01/2012,3190
KO1 Comdty,19/01/2012,3170
KO1 Comdty,20/01/2012,3179
KO1 Comdty,25/01/2012,3185
KO1 Comdty,26/01/2012,3149
KO1 Comdty,27/01/2012,3135
KO1 Comdty,30/01/2012,3129
KO1 Comdty,31/01/2012,3060
KO1 Comdty,02/02/2012,3040
KO1 Comdty,03/02/2012,3050
KO1 Comdty,08/02/2012,3110
KO1 Comdty,09/02/2012,3110
KO1 Comdty,13/02/2012,3100
KO1 Comdty,14/02/2012,3140
KO1 Comdty,15/02/2012,3140
KO1 Comdty,16/02/2012,3163
KO1 Comdty,17/02/2012,3191
KO1 Comdty,20/02/2012,3236
KO1 Comdty,21/02/2012,3224
KO1 Comdty,22/02/2012,3225
KO1 Comdty,23/02/2012,3220
KO1 Comdty,24/02/2012,3212
KO1 Comdty,27/02/2012,3250
KO1 Comdty,28/02/2012,3240
KO1 Comdty,29/02/2012,3245
KO1 Comdty,01/03/2012,3215
KO1 Comdty,02/03/2012,3250
KO1 Comdty,05/03/2012,3223
KO1 Comdty,06/03/2012,3230
KO1 Comdty,07/03/2012,3230
KO1 Comdty,08/03/2012,3255
KO1 Comdty,09/03/2012,3320
KO1 Comdty,12/03/2012,3330
KO1 Comdty,13/03/2012,3340
KO1 Comdty,14/03/2012,3390
KO1 Comdty,15/03/2012,3420
KO1 Comdty,16/03/2012,3410
KO1 Comdty,19/03/2012,3400
KO1 Comdty,20/03/2012,3353
KO1 Comdty,21/03/2012,3360
KO1 Comdty,22/03/2012,3362
KO1 Comdty,23/03/2012,3390
KO1 Comdty,26/03/2012,3484
KO1 Comdty,27/03/2012,3474
KO1 Comdty,28/03/2012,3496
KO1 Comdty,29/03/2012,3475
KO1 Comdty,30/03/2012,3475
KO1 Comdty,02/04/2012,3520
KO1 Comdty,03/04/2012,3590
KO1 Comdty,04/04/2012,3595
KO1 Comdty,05/04/2012,3568
KO1 Comdty,06/04/2012,3607
KO1 Comdty,09/04/2012,3650
KO1 Comdty,10/04/2012,3602
KO1 Comdty,12/04/2012,3622
KO1 Comdty,13/04/2012,3600
KO1 Comdty,16/04/2012,3481
KO1 Comdty,17/04/2012,3504
KO1 Comdty,18/04/2012,3502
KO1 Comdty,19/04/2012,3490
KO1 Comdty,20/04/2012,3467
KO1 Comdty,23/04/2012,3521
KO1 Comdty,24/04/2012,3485
KO1 Comdty,25/04/2012,3472
KO1 Comdty,26/04/2012,3490
KO1 Comdty,27/04/2012,3492
KO1 Comdty,30/04/2012,3480
KO1 Comdty,02/05/2012,3462
KO1 Comdty,03/05/2012,3430
KO1 Comdty,04/05/2012,3400
KO1 Comdty,07/05/2012,3350
KO1 Comdty,08/05/2012,3395
KO1 Comdty,09/05/2012,3360
KO1 Comdty,10/05/2012,3344
KO1 Comdty,11/05/2012,3295
KO1 Comdty,14/05/2012,3240
KO1 Comdty,15/05/2012,3200
KO1 Comdty,16/05/2012,3227
KO1 Comdty,17/05/2012,3141
KO1 Comdty,18/05/2012,3090
KO1 Comdty,21/05/2012,3119
KO1 Comdty,22/05/2012,3100
KO1 Comdty,23/05/2012,3060
KO1 Comdty,24/05/2012,3020
KO1 Comdty,25/05/2012,3032
KO1 Comdty,28/05/2012,3130
KO1 Comdty,29/05/2012,3100
KO1 Comdty,30/05/2012,3100
KO1 Comdty,31/05/2012,3059
KO1 Comdty,01/06/2012,2990
KO1 Comdty,04/06/2012,2930
KO1 Comdty,05/06/2012,2990
KO1 Comdty,06/06/2012,3000
KO1 Comdty,07/06/2012,3000
KO1 Comdty,08/06/2012,2930
KO1 Comdty,12/06/2012,2939
KO1 Comdty,13/06/2012,2930
KO1 Comdty,18/06/2012,2870
KO1 Comdty,19/06/2012,2900
KO1 Comdty,20/06/2012,2980
KO1 Comdty,21/06/2012,2980
KO1 Comdty,22/06/2012,2945
KO1 Comdty,25/06/2012,3001
KO1 Comdty,26/06/2012,3001
KO1 Comdty,27/06/2012,3019
KO1 Comdty,28/06/2012,2982
KO1 Comdty,29/06/2012,2993
KO1 Comdty,02/07/2012,3030
KO1 Comdty,04/07/2012,3100
KO1 Comdty,05/07/2012,3062
KO1 Comdty,06/07/2012,3115
KO1 Comdty,09/07/2012,3125
KO1 Comdty,10/07/2012,3092
KO1 Comdty,12/07/2012,3009
KO1 Comdty,16/07/2012,3093
KO1 Comdty,17/07/2012,3106
KO1 Comdty,18/07/2012,3034
KO1 Comdty,19/07/2012,3007
KO1 Comdty,20/07/2012,3029
KO1 Comdty,23/07/2012,2980
KO1 Comdty,24/07/2012,2907
KO1 Comdty,25/07/2012,2925
KO1 Comdty,26/07/2012,2910
KO1 Comdty,27/07/2012,2895
KO1 Comdty,30/07/2012,2920
KO1 Comdty,31/07/2012,2955
KO1 Comdty,01/08/2012,2962
KO1 Comdty,02/08/2012,2900
KO1 Comdty,03/08/2012,2913
KO1 Comdty,07/08/2012,2870
KO1 Comdty,08/08/2012,2850
KO1 Comdty,10/08/2012,2750
KO1 Comdty,13/08/2012,2890
KO1 Comdty,14/08/2012,2787
KO1 Comdty,16/08/2012,2798
KO1 Comdty,17/08/2012,2866
KO1 Comdty,22/08/2012,2935
KO1 Comdty,23/08/2012,3021
KO1 Comdty,24/08/2012,3025
KO1 Comdty,27/08/2012,3054
KO1 Comdty,28/08/2012,3013
KO1 Comdty,29/08/2012,2973
KO1 Comdty,30/08/2012,2916
KO1 Comdty,03/09/2012,2950
KO1 Comdty,04/09/2012,2970
KO1 Comdty,05/09/2012,2934
KO1 Comdty,06/09/2012,2820
KO1 Comdty,07/09/2012,2808
KO1 Comdty,10/09/2012,2795
KO1 Comdty,11/09/2012,2795
KO1 Comdty,12/09/2012,2832
KO1 Comdty,18/09/2012,2790
KO1 Comdty,19/09/2012,2710
KO1 Comdty,20/09/2012,2690
KO1 Comdty,21/09/2012,2627
KO1 Comdty,24/09/2012,2441
KO1 Comdty,25/09/2012,2460
KO1 Comdty,26/09/2012,2475
KO1 Comdty,27/09/2012,2455
KO1 Comdty,28/09/2012,2480
KO1 Comdty,01/10/2012,2350
KO1 Comdty,02/10/2012,2250
KO1 Comdty,03/10/2012,2179
KO1 Comdty,04/10/2012,2205
KO1 Comdty,05/10/2012,2240
KO1 Comdty,08/10/2012,2260
KO1 Comdty,09/10/2012,2250
KO1 Comdty,10/10/2012,2278
KO1 Comdty,11/10/2012,2300
KO1 Comdty,12/10/2012,2350
KO1 Comdty,15/10/2012,2400
KO1 Comdty,16/10/2012,2448
KO1 Comdty,17/10/2012,2402
KO1 Comdty,18/10/2012,2422
KO1 Comdty,19/10/2012,2414
KO1 Comdty,22/10/2012,2400
KO1 Comdty,23/10/2012,2434
KO1 Comdty,24/10/2012,2440
KO1 Comdty,25/10/2012,2464
KO1 Comdty,29/10/2012,2420
KO1 Comdty,30/10/2012,2400
KO1 Comdty,31/10/2012,2398
KO1 Comdty,01/11/2012,2410
KO1 Comdty,02/11/2012,2404
KO1 Comdty,05/11/2012,2300
KO1 Comdty,06/11/2012,2310
KO1 Comdty,07/11/2012,2300
KO1 Comdty,08/11/2012,2284
KO1 Comdty,09/11/2012,2260
KO1 Comdty,12/11/2012,2200
KO1 Comdty,14/11/2012,2270
KO1 Comdty,16/11/2012,2366
KO1 Comdty,19/11/2012,2392
KO1 Comdty,20/11/2012,2398
KO1 Comdty,21/11/2012,2360
KO1 Comdty,22/11/2012,2340
KO1 Comdty,23/11/2012,2251
KO1 Comdty,26/11/2012,2284
KO1 Comdty,27/11/2012,2270
KO1 Comdty,28/11/2012,2159
KO1 Comdty,29/11/2012,2182
KO1 Comdty,30/11/2012,2156
KO1 Comdty,03/12/2012,2139
KO1 Comdty,04/12/2012,2125
KO1 Comdty,05/12/2012,2120
KO1 Comdty,06/12/2012,2120
KO1 Comdty,07/12/2012,2110
KO1 Comdty,10/12/2012,2120
KO1 Comdty,11/12/2012,2110
KO1 Comdty,12/12/2012,2040
KO1 Comdty,13/12/2012,2080
KO1 Comdty,14/12/2012,2100
KO1 Comdty,17/12/2012,2206
KO1 Comdty,18/12/2012,2189
KO1 Comdty,19/12/2012,2179
KO1 Comdty,20/12/2012,2174
KO1 Comdty,21/12/2012,2202
KO1 Comdty,24/12/2012,2300
KO1 Comdty,26/12/2012,2290
KO1 Comdty,27/12/2012,2299
KO1 Comdty,28/12/2012,2339
KO1 Comdty,31/12/2012,2370
KO1 Comdty,02/01/2013,2350
KO1 Comdty,03/01/2013,2371
KO1 Comdty,04/01/2013,2372
KO1 Comdty,07/01/2013,2360
KO1 Comdty,08/01/2013,2313
KO1 Comdty,09/01/2013,2290
KO1 Comdty,10/01/2013,2320
KO1 Comdty,11/01/2013,2251
KO1 Comdty,14/01/2013,2263
KO1 Comdty,15/01/2013,2298
KO1 Comdty,16/01/2013,2381
KO1 Comdty,17/01/2013,2402
KO1 Comdty,18/01/2013,2363
KO1 Comdty,21/01/2013,2365
KO1 Comdty,22/01/2013,2390
KO1 Comdty,23/01/2013,2410
KO1 Comdty,25/01/2013,2377
KO1 Comdty,29/01/2013,2380
KO1 Comdty,30/01/2013,2415
KO1 Comdty,31/01/2013,2460
KO1 Comdty,04/02/2013,2550
KO1 Comdty,05/02/2013,2482
KO1 Comdty,06/02/2013,2475
KO1 Comdty,07/02/2013,2490
KO1 Comdty,08/02/2013,2468
KO1 Comdty,13/02/2013,2470
KO1 Comdty,14/02/2013,2455
KO1 Comdty,15/02/2013,2428
KO1 Comdty,18/02/2013,2459
KO1 Comdty,19/02/2013,2503
KO1 Comdty,20/02/2013,2512
KO1 Comdty,21/02/2013,2477
KO1 Comdty,22/02/2013,2481
KO1 Comdty,25/02/2013,2455
KO1 Comdty,26/02/2013,2418
KO1 Comdty,27/02/2013,2371
KO1 Comdty,28/02/2013,2380
KO1 Comdty,01/03/2013,2351
KO1 Comdty,04/03/2013,2370
KO1 Comdty,05/03/2013,2398
KO1 Comdty,06/03/2013,2390
KO1 Comdty,07/03/2013,2390
KO1 Comdty,08/03/2013,2425
KO1 Comdty,11/03/2013,2440
KO1 Comdty,12/03/2013,2418
KO1 Comdty,13/03/2013,2375
KO1 Comdty,18/03/2013,2400
KO1 Comdty,19/03/2013,2398
KO1 Comdty,20/03/2013,2420
KO1 Comdty,21/03/2013,2455
KO1 Comdty,22/03/2013,2452
KO1 Comdty,25/03/2013,2456
KO1 Comdty,26/03/2013,2410
KO1 Comdty,27/03/2013,2395
KO1 Comdty,28/03/2013,2383
KO1 Comdty,29/03/2013,2350
KO1 Comdty,01/04/2013,2315
KO1 Comdty,02/04/2013,2330
KO1 Comdty,03/04/2013,2334
KO1 Comdty,04/04/2013,2380
KO1 Comdty,05/04/2013,2345
KO1 Comdty,08/04/2013,2360
KO1 Comdty,10/04/2013,2400
KO1 Comdty,11/04/2013,2300
KO1 Comdty,15/04/2013,2300
KO1 Comdty,16/04/2013,2260
KO1 Comdty,17/04/2013,2292
KO1 Comdty,18/04/2013,2258
KO1 Comdty,19/04/2013,2300
KO1 Comdty,22/04/2013,2265
KO1 Comdty,23/04/2013,2266
KO1 Comdty,24/04/2013,2266
KO1 Comdty,25/04/2013,2313
KO1 Comdty,26/04/2013,2239
KO1 Comdty,29/04/2013,2280
KO1 Comdty,30/04/2013,2240
KO1 Comdty,02/05/2013,2253
KO1 Comdty,06/05/2013,2240
KO1 Comdty,07/05/2013,2238
KO1 Comdty,08/05/2013,2269
KO1 Comdty,09/05/2013,2280
KO1 Comdty,10/05/2013,2289
KO1 Comdty,13/05/2013,2300
KO1 Comdty,15/05/2013,2280
KO1 Comdty,16/05/2013,2289
KO1 Comdty,17/05/2013,2330
KO1 Comdty,20/05/2013,2337
KO1 Comdty,21/05/2013,2323
KO1 Comdty,22/05/2013,2333
KO1 Comdty,23/05/2013,2330
KO1 Comdty,27/05/2013,2350
KO1 Comdty,28/05/2013,2357
KO1 Comdty,29/05/2013,2385
KO1 Comdty,30/05/2013,2350
KO1 Comdty,31/05/2013,2334
KO1 Comdty,03/06/2013,2353
KO1 Comdty,04/06/2013,2340
KO1 Comdty,05/06/2013,2334
KO1 Comdty,06/06/2013,2390
KO1 Comdty,07/06/2013,2398
KO1 Comdty,10/06/2013,2420
KO1 Comdty,17/06/2013,2445
KO1 Comdty,18/06/2013,2468
KO1 Comdty,19/06/2013,2451
KO1 Comdty,20/06/2013,2476
KO1 Comdty,21/06/2013,2433
KO1 Comdty,24/06/2013,2416
KO1 Comdty,25/06/2013,2386
KO1 Comdty,26/06/2013,2385
KO1 Comdty,27/06/2013,2359
KO1 Comdty,28/06/2013,2368
KO1 Comdty,01/07/2013,2344
KO1 Comdty,02/07/2013,2365
KO1 Comdty,09/07/2013,2390
KO1 Comdty,10/07/2013,2415
KO1 Comdty,11/07/2013,2380
KO1 Comdty,12/07/2013,2330
KO1 Comdty,16/07/2013,2280
KO1 Comdty,17/07/2013,2280
KO1 Comdty,18/07/2013,2292
KO1 Comdty,19/07/2013,2352
KO1 Comdty,22/07/2013,2324
KO1 Comdty,23/07/2013,2356
KO1 Comdty,24/07/2013,2337
KO1 Comdty,25/07/2013,2305
KO1 Comdty,26/07/2013,2231
KO1 Comdty,29/07/2013,2275
KO1 Comdty,30/07/2013,2220
KO1 Comdty,31/07/2013,2280
KO1 Comdty,01/08/2013,2270
KO1 Comdty,02/08/2013,2300
KO1 Comdty,05/08/2013,2318
KO1 Comdty,07/08/2013,2280
KO1 Comdty,12/08/2013,2275
KO1 Comdty,13/08/2013,2315
KO1 Comdty,14/08/2013,2375
KO1 Comdty,16/08/2013,2358
KO1 Comdty,19/08/2013,2378
KO1 Comdty,20/08/2013,2397
KO1 Comdty,21/08/2013,2380
KO1 Comdty,22/08/2013,2395
KO1 Comdty,23/08/2013,2405
KO1 Comdty,26/08/2013,2471
KO1 Comdty,27/08/2013,2498
KO1 Comdty,28/08/2013,2460
KO1 Comdty,29/08/2013,2462
KO1 Comdty,30/08/2013,2441
KO1 Comdty,02/09/2013,2420
KO1 Comdty,03/09/2013,2400
KO1 Comdty,04/09/2013,2399
KO1 Comdty,05/09/2013,2400
KO1 Comdty,06/09/2013,2412
KO1 Comdty,09/09/2013,2400
KO1 Comdty,10/09/2013,2369
KO1 Comdty,17/09/2013,2332
KO1 Comdty,18/09/2013,2346
KO1 Comdty,19/09/2013,2309
KO1 Comdty,20/09/2013,2314
KO1 Comdty,23/09/2013,2288
KO1 Comdty,24/09/2013,2328
KO1 Comdty,25/09/2013,2319
KO1 Comdty,26/09/2013,2309
KO1 Comdty,27/09/2013,2318
KO1 Comdty,30/09/2013,2335
KO1 Comdty,01/10/2013,2339
KO1 Comdty,02/10/2013,2350
KO1 Comdty,03/10/2013,2340
KO1 Comdty,04/10/2013,2347
KO1 Comdty,07/10/2013,2310
KO1 Comdty,08/10/2013,2361
KO1 Comdty,09/10/2013,2360
KO1 Comdty,10/10/2013,2380
KO1 Comdty,11/10/2013,2390
KO1 Comdty,14/10/2013,2380
KO1 Comdty,16/10/2013,2370
KO1 Comdty,17/10/2013,2418
KO1 Comdty,18/10/2013,2392
KO1 Comdty,21/10/2013,2421
KO1 Comdty,22/10/2013,2430
KO1 Comdty,23/10/2013,2457
KO1 Comdty,24/10/2013,2478
KO1 Comdty,25/10/2013,2460
KO1 Comdty,28/10/2013,2454
KO1 Comdty,29/10/2013,2480
KO1 Comdty,30/10/2013,2580
KO1 Comdty,31/10/2013,2585
KO1 Comdty,01/11/2013,2613
KO1 Comdty,04/11/2013,2633
KO1 Comdty,06/11/2013,2577
KO1 Comdty,07/11/2013,2560
KO1 Comdty,08/11/2013,2524
KO1 Comdty,11/11/2013,2525
KO1 Comdty,12/11/2013,2540
KO1 Comdty,13/11/2013,2590
KO1 Comdty,14/11/2013,2580
KO1 Comdty,18/11/2013,2586
KO1 Comdty,19/11/2013,2585
KO1 Comdty,20/11/2013,2555
KO1 Comdty,21/11/2013,2610
KO1 Comdty,22/11/2013,2665
KO1 Comdty,25/11/2013,2647
KO1 Comdty,26/11/2013,2608
KO1 Comdty,27/11/2013,2620
KO1 Comdty,28/11/2013,2600
KO1 Comdty,29/11/2013,2614
KO1 Comdty,02/12/2013,2600
KO1 Comdty,03/12/2013,2579
KO1 Comdty,04/12/2013,2580
KO1 Comdty,05/12/2013,2646
KO1 Comdty,06/12/2013,2620
KO1 Comdty,09/12/2013,2620
KO1 Comdty,10/12/2013,2615
KO1 Comdty,16/12/2013,2536
KO1 Comdty,17/12/2013,2541
KO1 Comdty,18/12/2013,2513
KO1 Comdty,19/12/2013,2515
KO1 Comdty,20/12/2013,2540
KO1 Comdty,23/12/2013,2534
KO1 Comdty,24/12/2013,2580
KO1 Comdty,26/12/2013,2582
KO1 Comdty,27/12/2013,2600
KO1 Comdty,30/12/2013,2536
KO1 Comdty,31/12/2013,2595
KO1 Comdty,02/01/2014,2630
KO1 Comdty,03/01/2014,2608
KO1 Comdty,06/01/2014,2575
KO1 Comdty,07/01/2014,2549
KO1 Comdty,08/01/2014,2500
KO1 Comdty,09/01/2014,2490
KO1 Comdty,10/01/2014,2498
KO1 Comdty,16/01/2014,2511
KO1 Comdty,20/01/2014,2544
KO1 Comdty,21/01/2014,2560
KO1 Comdty,22/01/2014,2569
KO1 Comdty,23/01/2014,2570
KO1 Comdty,24/01/2014,2581
KO1 Comdty,27/01/2014,2560
KO1 Comdty,28/01/2014,2518
KO1 Comdty,29/01/2014,2530
KO1 Comdty,30/01/2014,2529
KO1 Comdty,04/02/2014,2532
KO1 Comdty,05/02/2014,2540
KO1 Comdty,06/02/2014,2555
KO1 Comdty,07/02/2014,2578
KO1 Comdty,10/02/2014,2592
KO1 Comdty,11/02/2014,2605
KO1 Comdty,12/02/2014,2610
KO1 Comdty,17/02/2014,2661
KO1 Comdty,18/02/2014,2691
KO1 Comdty,19/02/2014,2725
KO1 Comdty,20/02/2014,2707
KO1 Comdty,21/02/2014,2756
KO1 Comdty,24/02/2014,2785
KO1 Comdty,25/02/2014,2764
KO1 Comdty,26/02/2014,2749
KO1 Comdty,27/02/2014,2822
KO1 Comdty,28/02/2014,2775
KO1 Comdty,03/03/2014,2800
KO1 Comdty,04/03/2014,2800
KO1 Comdty,05/03/2014,2790
KO1 Comdty,06/03/2014,2814
KO1 Comdty,07/03/2014,2880
KO1 Comdty,10/03/2014,2875
KO1 Comdty,11/03/2014,2883
KO1 Comdty,12/03/2014,2950
KO1 Comdty,13/03/2014,2900
KO1 Comdty,17/03/2014,2810
KO1 Comdty,18/03/2014,2829
KO1 Comdty,19/03/2014,2836
KO1 Comdty,20/03/2014,2850
KO1 Comdty,21/03/2014,2845
KO1 Comdty,24/03/2014,2834
KO1 Comdty,25/03/2014,2780
KO1 Comdty,26/03/2014,2810
KO1 Comdty,27/03/2014,2761
KO1 Comdty,28/03/2014,2722
KO1 Comdty,31/03/2014,2739
KO1 Comdty,01/04/2014,2700
KO1 Comdty,02/04/2014,2705
KO1 Comdty,03/04/2014,2675
KO1 Comdty,04/04/2014,2680
KO1 Comdty,07/04/2014,2675
KO1 Comdty,08/04/2014,2658
KO1 Comdty,09/04/2014,2640
KO1 Comdty,10/04/2014,2640
KO1 Comdty,11/04/2014,2650
KO1 Comdty,14/04/2014,2685
KO1 Comdty,15/04/2014,2660
KO1 Comdty,16/04/2014,2703
KO1 Comdty,17/04/2014,2743
KO1 Comdty,18/04/2014,2714
KO1 Comdty,21/04/2014,2690
KO1 Comdty,22/04/2014,2699
KO1 Comdty,23/04/2014,2720
KO1 Comdty,24/04/2014,2698
KO1 Comdty,25/04/2014,2702
KO1 Comdty,28/04/2014,2712
KO1 Comdty,29/04/2014,2700
KO1 Comdty,30/04/2014,2719
KO1 Comdty,02/05/2014,2656
KO1 Comdty,05/05/2014,2660
KO1 Comdty,06/05/2014,2626
KO1 Comdty,07/05/2014,2635
KO1 Comdty,08/05/2014,2643
KO1 Comdty,09/05/2014,2635
KO1 Comdty,12/05/2014,2655
KO1 Comdty,14/05/2014,2655
KO1 Comdty,16/05/2014,2642
KO1 Comdty,19/05/2014,2618
KO1 Comdty,20/05/2014,2597
KO1 Comdty,21/05/2014,2561
KO1 Comdty,22/05/2014,2560
KO1 Comdty,23/05/2014,2554
KO1 Comdty,26/05/2014,2525
KO1 Comdty,27/05/2014,2505
KO1 Comdty,28/05/2014,2500
KO1 Comdty,29/05/2014,2481
KO1 Comdty,30/05/2014,2458
KO1 Comdty,02/06/2014,2421
KO1 Comdty,03/06/2014,2439
KO1 Comdty,04/06/2014,2415
KO1 Comdty,05/06/2014,2420
KO1 Comdty,06/06/2014,2414
KO1 Comdty,09/06/2014,2380
KO1 Comdty,11/06/2014,2385
KO1 Comdty,12/06/2014,2390
KO1 Comdty,16/06/2014,2449
KO1 Comdty,17/06/2014,2429
KO1 Comdty,18/06/2014,2458
KO1 Comdty,19/06/2014,2489
KO1 Comdty,20/06/2014,2485
KO1 Comdty,23/06/2014,2480
KO1 Comdty,24/06/2014,2480
KO1 Comdty,25/06/2014,2492
KO1 Comdty,26/06/2014,2496
KO1 Comdty,27/06/2014,2477
KO1 Comdty,30/06/2014,2470
KO1 Comdty,01/07/2014,2405
KO1 Comdty,02/07/2014,2430
KO1 Comdty,03/07/2014,2440
KO1 Comdty,04/07/2014,2458
KO1 Comdty,07/07/2014,2445
KO1 Comdty,08/07/2014,2450
KO1 Comdty,09/07/2014,2450
KO1 Comdty,10/07/2014,2450
KO1 Comdty,11/07/2014,2450
KO1 Comdty,14/07/2014,2385
KO1 Comdty,16/07/2014,2355
KO1 Comdty,17/07/2014,2385
KO1 Comdty,18/07/2014,2380
KO1 Comdty,21/07/2014,2376
KO1 Comdty,22/07/2014,2370
KO1 Comdty,23/07/2014,2365
KO1 Comdty,24/07/2014,2346
KO1 Comdty,25/07/2014,2360
KO1 Comdty,30/07/2014,2349
KO1 Comdty,31/07/2014,2320
KO1 Comdty,01/08/2014,2340
KO1 Comdty,04/08/2014,2328
KO1 Comdty,05/08/2014,2321
KO1 Comdty,06/08/2014,2316
KO1 Comdty,07/08/2014,2313
KO1 Comdty,08/08/2014,2307
KO1 Comdty,11/08/2014,2280
KO1 Comdty,12/08/2014,2230
KO1 Comdty,13/08/2014,2185
KO1 Comdty,14/08/2014,2155
KO1 Comdty,18/08/2014,2105
KO1 Comdty,19/08/2014,2107
KO1 Comdty,20/08/2014,2078
KO1 Comdty,21/08/2014,2070
KO1 Comdty,22/08/2014,2063
KO1 Comdty,25/08/2014,2028
KO1 Comdty,26/08/2014,2057
KO1 Comdty,27/08/2014,2045
KO1 Comdty,28/08/2014,1981
KO1 Comdty,29/08/2014,1977
KO1 Comdty,02/09/2014,1930
KO1 Comdty,03/09/2014,1970
KO1 Comdty,04/09/2014,1982
KO1 Comdty,05/09/2014,2050
KO1 Comdty,08/09/2014,2070
KO1 Comdty,09/09/2014,2050
KO1 Comdty,10/09/2014,2023
KO1 Comdty,11/09/2014,2060
KO1 Comdty,12/09/2014,2111
KO1 Comdty,15/09/2014,2150
KO1 Comdty,17/09/2014,2120
KO1 Comdty,18/09/2014,2171
KO1 Comdty,19/09/2014,2154
KO1 Comdty,22/09/2014,2119
KO1 Comdty,23/09/2014,2125
KO1 Comdty,24/09/2014,2156
KO1 Comdty,25/09/2014,2180
KO1 Comdty,26/09/2014,2200
KO1 Comdty,29/09/2014,2182
KO1 Comdty,30/09/2014,2223
KO1 Comdty,01/10/2014,2257
KO1 Comdty,02/10/2014,2213
KO1 Comdty,03/10/2014,2165
KO1 Comdty,07/10/2014,2210
KO1 Comdty,08/10/2014,2225
KO1 Comdty,09/10/2014,2208
KO1 Comdty,16/10/2014,2130
KO1 Comdty,17/10/2014,2151
KO1 Comdty,20/10/2014,2143
KO1 Comdty,21/10/2014,2152
KO1 Comdty,23/10/2014,2169
