EcoSeriesID,PeriodDate,Series_Value,DSMnemonic
135149,2015-02-01,15491.612,USPERINCB
135149,2014-07-01,14799,USPERINCB
135149,2014-07-01,14859,USPERINCB
135149,2014-04-01,14530.2,USPERINCB
135149,2013-07-01,14071.958,USPERINCB
135149,2015-02-01,15130.9,USPERINCB
135149,2013-08-01,14236.6,USPERINCB
135149,2014-06-01,14760.146,USPERINCB
135149,2014-06-01,14971.973,USPERINCB
135149,2013-03-01,13925.7,USPERINCB
135149,2013-01-01,13791.7,USPERINCB
135149,2013-08-01,14229.9,USPERINCB
135149,2015-04-01,15441.635,USPERINCB
135149,2015-03-01,15152.3,USPERINCB
135149,2017-03-01,16664.21,USPERINCB
135149,2013-08-01,14137.403,USPERINCB
135149,2014-06-01,14963.123,USPERINCB
135149,2014-06-01,14789.43,USPERINCB
135149,2013-01-01,13881.8,USPERINCB
135149,2013-08-01,14227.812,USPERINCB
135149,2014-06-01,14777.6,USPERINCB
135149,2014-06-01,14680.5,USPERINCB
135149,2015-03-01,15088.8,USPERINCB
135149,2012-11-01,14251.729,USPERINCB
135149,2013-08-01,14137.403,USPERINCB
135149,2013-08-01,14137.5,USPERINCB
135149,2014-06-01,14789.4,USPERINCB
135149,2013-08-01,14137.4,USPERINCB
135149,2014-06-01,14770.4,USPERINCB
135149,2013-08-01,14117.287,USPERINCB
135149,2014-05-01,14886.812,USPERINCB
135149,2015-03-01,15220.5,USPERINCB
135149,2014-06-01,14777.6,USPERINCB
135149,2014-05-01,14886.812,USPERINCB
135149,2014-05-01,14885.333,USPERINCB
135149,2015-06-01,15759.988,USPERINCB
135149,2014-05-01,14689.457,USPERINCB
135149,2014-05-01,14885.333,USPERINCB
135149,2015-03-01,15342.9,USPERINCB
135149,2013-08-01,14240.069,USPERINCB
135149,2013-09-01,14264.5,USPERINCB
135149,2014-04-01,14624.484,USPERINCB
135149,2013-09-01,14188.941,USPERINCB
135149,2013-09-01,14300.9,USPERINCB
135149,2014-05-01,14713.6,USPERINCB
135149,2012-10-01,14164.569,USPERINCB
135149,2014-05-01,14708.326,USPERINCB
135149,2013-09-01,14188.9,USPERINCB
135149,2017-03-01,16415.083,USPERINCB
135149,2015-01-01,15230.752,USPERINCB
135149,2013-08-01,14227.812,USPERINCB
135149,2013-01-01,13442,USPERINCB
135149,2014-05-01,14707.7,USPERINCB
135149,2013-09-01,14188.941,USPERINCB
135149,2014-05-01,14696.5,USPERINCB
135149,2013-09-01,14304.8,USPERINCB
135149,2015-06-01,15469.2,USPERINCB
135149,2012-12-01,13955.5,USPERINCB
135149,2013-09-01,14287.239,USPERINCB
135149,2014-04-01,14813.521,USPERINCB
135149,2014-04-01,14813.521,USPERINCB
135149,2014-05-01,14708.3,USPERINCB
135149,2015-03-01,15502.86,USPERINCB
135149,2013-09-01,14287.239,USPERINCB
135149,2013-10-01,14275,USPERINCB
135149,2017-05-01,16380.8,USPERINCB
135149,2012-10-01,13498.2,USPERINCB
135149,2014-04-01,14642.883,USPERINCB
135149,2013-10-01,14290.1,USPERINCB
135149,2015-04-01,15158.1,USPERINCB
135149,2014-04-01,14642.5,USPERINCB
135149,2013-09-01,14181.669,USPERINCB
135149,2014-04-01,14642.9,USPERINCB
135149,2013-10-01,14165.6,USPERINCB
135149,2014-04-01,14552.2,USPERINCB
135149,2012-12-01,14622.88,USPERINCB
135149,2014-04-01,14829.041,USPERINCB
135149,2014-04-01,14637.9,USPERINCB
135149,2014-04-01,14642.9,USPERINCB
135149,2014-04-01,14637.9,USPERINCB
135149,2015-04-01,15152.7,USPERINCB
135149,2013-10-01,14280.3,USPERINCB
135149,2013-10-01,14280.6,USPERINCB
135149,2013-01-01,14003.4,USPERINCB
135149,2014-03-01,14555.031,USPERINCB
135149,2012-12-01,14701.106,USPERINCB
135149,2013-10-01,14279.606,USPERINCB
135149,2013-11-01,14354.236,USPERINCB
135149,2012-12-01,13945.5,USPERINCB
135149,2014-03-01,14742.512,USPERINCB
135149,2013-10-01,14279.606,USPERINCB
135149,2013-11-01,14304.8,USPERINCB
135149,2014-04-01,14639.1,USPERINCB
135149,2013-11-01,14310.3,USPERINCB
135149,2012-10-01,14035.8,USPERINCB
135149,2014-03-01,14772.248,USPERINCB
135149,2014-04-01,14528.5,USPERINCB
135149,2014-03-01,14588,USPERINCB
135149,2012-09-01,13955.184,USPERINCB
135149,2013-11-01,14317.7,USPERINCB
135149,2014-03-01,14514.7,USPERINCB
135149,2013-10-01,14279.606,USPERINCB
135149,2014-03-01,14742.512,USPERINCB
135149,2014-03-01,14572.6,USPERINCB
135149,2015-07-01,15773.143,USPERINCB
135149,2015-04-01,15155.8,USPERINCB
135149,2015-04-01,15324.5,USPERINCB
135149,2013-11-01,14317.7,USPERINCB
135149,2014-03-01,14725.234,USPERINCB
135149,2015-08-01,15475.7,USPERINCB
135149,2014-03-01,14590.173,USPERINCB
135149,2014-03-01,14486.5,USPERINCB
135149,2014-02-01,14435.6,USPERINCB
135149,2015-04-01,15597.428,USPERINCB
135149,2014-03-01,14590.173,USPERINCB
135149,2013-11-01,14357.651,USPERINCB
135149,2013-11-01,14243.787,USPERINCB
135149,2014-03-01,14572.6,USPERINCB
135149,2013-12-01,14312.2,USPERINCB
135149,2012-12-01,13936.1,USPERINCB
135149,2014-03-01,14772.248,USPERINCB
135149,2013-11-01,14243.8,USPERINCB
135149,2014-02-01,14638,USPERINCB
135149,2014-02-01,14620.149,USPERINCB
135149,2014-02-01,14484.8,USPERINCB
135149,2013-12-01,14305.5,USPERINCB
135149,2014-03-01,14496.2,USPERINCB
135149,2012-08-01,13877.024,USPERINCB
135149,2014-02-01,14456.374,USPERINCB
135149,2012-12-01,14622.9,USPERINCB
135149,2015-04-01,15373.499,USPERINCB
135149,2012-08-01,13837.4,USPERINCB
135149,2015-08-01,15626.056,USPERINCB
135149,2013-11-01,14209.64,USPERINCB
135149,2014-02-01,14489.5,USPERINCB
135149,2013-12-01,14307.1,USPERINCB
135149,2014-02-01,14657.906,USPERINCB
135149,2013-11-01,14319.7,USPERINCB
135149,2013-12-01,14434.627,USPERINCB
135149,2014-02-01,14484.8,USPERINCB
135149,2012-08-01,13386.2,USPERINCB
135149,2014-02-01,14484.793,USPERINCB
135149,2013-12-01,14320,USPERINCB
135149,2013-12-01,14266.491,USPERINCB
135149,2012-11-01,14251.729,USPERINCB
135149,2014-01-01,14369.183,USPERINCB
135149,2013-12-01,14309.8,USPERINCB
135149,2014-01-01,14537.334,USPERINCB
135149,2013-12-01,14293.9,USPERINCB
135149,2013-12-01,14268.1,USPERINCB
135149,2014-01-01,14382.588,USPERINCB
135149,2014-03-01,14588.1,USPERINCB
135149,2012-07-01,13859.921,USPERINCB
135149,2014-02-01,14482.9,USPERINCB
135149,2014-01-01,14355.2,USPERINCB
135149,2013-12-01,14434.627,USPERINCB
135149,2015-09-01,15862.932,USPERINCB
135149,2014-01-01,14382.6,USPERINCB
135149,2012-07-01,13872.684,USPERINCB
135149,2014-01-01,14398.7,USPERINCB
135149,2014-02-01,14398.8,USPERINCB
135149,2013-12-01,14434.627,USPERINCB
135149,2012-07-01,13872.684,USPERINCB
135149,2014-01-01,14550.448,USPERINCB
135149,2014-02-01,14638,USPERINCB
135149,2014-01-01,14550.448,USPERINCB
135149,2014-01-01,14351.1,USPERINCB
135149,2015-05-01,15220.7,USPERINCB
135149,2014-01-01,14382.588,USPERINCB
135149,2014-01-01,14356.1,USPERINCB
135149,2014-02-01,14484.793,USPERINCB
135149,2014-01-01,14363.5,USPERINCB
135149,2014-01-01,14350.4,USPERINCB
135149,2012-07-01,13808.794,USPERINCB
135149,2014-01-01,14387.3,USPERINCB
135149,2014-01-01,14349.6,USPERINCB
135149,2012-07-01,13808.794,USPERINCB
135149,2013-12-01,14425.666,USPERINCB
135149,2015-09-01,15851.045,USPERINCB
135149,2012-07-01,13415.4,USPERINCB
135149,2015-10-01,15751.711,USPERINCB
135149,2015-09-01,15862.932,USPERINCB
135149,2017-04-01,16328.1,USPERINCB
135149,2015-09-01,15834.059,USPERINCB
135149,2015-09-01,15663.92,USPERINCB
135149,2012-06-01,13953.193,USPERINCB
135149,2012-06-01,13836.1,USPERINCB
135149,2015-11-01,15605.1,USPERINCB
135149,2012-10-01,14141.38,USPERINCB
135149,2016-01-01,15933.791,USPERINCB
135149,2012-06-01,13405.6,USPERINCB
135149,2012-06-01,13412,USPERINCB
135149,2015-11-01,15866.707,USPERINCB
135149,2015-11-01,15776.4,USPERINCB
135149,2014-01-01,14382.6,USPERINCB
135149,2013-11-01,14354.236,USPERINCB
135149,2014-01-01,14529.925,USPERINCB
135149,2015-11-01,15876.643,USPERINCB
135149,2014-03-01,14478.6,USPERINCB
135149,2012-05-01,13805.1,USPERINCB
135149,2015-12-01,15654.2,USPERINCB
135149,2013-12-01,14293.886,USPERINCB
135149,2012-05-01,13764.8,USPERINCB
135149,2014-02-01,14482.9,USPERINCB
135149,2014-02-01,14410.2,USPERINCB
135149,2014-03-01,14590.2,USPERINCB
135149,2014-02-01,14657.906,USPERINCB
135149,2016-01-01,15674.2,USPERINCB
135149,2015-05-01,15650.696,USPERINCB
135149,2013-11-01,14354.236,USPERINCB
135149,2014-03-01,14572.6,USPERINCB
135149,2014-01-01,14537.334,USPERINCB
135149,2012-04-01,13945.791,USPERINCB
135149,2016-01-01,15714.6,USPERINCB
135149,2016-01-01,15739,USPERINCB
135149,2013-11-01,14326.5,USPERINCB
135149,2011-01-01,13080.7,USPERINCB
135149,2014-03-01,14590.2,USPERINCB
135149,2012-04-01,13322.2,USPERINCB
135149,2019-06-01,18539.083,USPERINCB
135149,2017-05-01,16379.5,USPERINCB
135149,2013-10-01,14288.8,USPERINCB
135149,2013-10-01,14290.708,USPERINCB
135149,2013-10-01,14279.606,USPERINCB
135149,2012-03-01,13798.482,USPERINCB
135149,2014-04-01,14642.883,USPERINCB
135149,2014-04-01,14636,USPERINCB
135149,2016-01-01,15664.8,USPERINCB
135149,2013-10-01,14176.308,USPERINCB
135149,2012-03-01,13744.841,USPERINCB
135149,2013-10-01,14176.3,USPERINCB
135149,2013-09-01,14301.18,USPERINCB
135149,2013-10-01,14282.1,USPERINCB
135149,2014-04-01,14829.041,USPERINCB
135149,2014-04-01,14800.204,USPERINCB
135149,2016-03-01,15788.9,USPERINCB
135149,2013-09-01,14186.5,USPERINCB
135149,2012-02-01,13675.239,USPERINCB
135149,2016-03-01,15784.3,USPERINCB
135149,2014-05-01,14708.3,USPERINCB
135149,2012-02-01,13675.2,USPERINCB
135149,2014-05-01,14657,USPERINCB
135149,2012-02-01,13224.3,USPERINCB
135149,2016-03-01,15731.625,USPERINCB
135149,2014-05-01,14707.7,USPERINCB
135149,2014-05-01,14708.326,USPERINCB
135149,2013-09-01,14290.7,USPERINCB
135149,2014-06-01,14753.2,USPERINCB
135149,2016-11-01,16259.2,USPERINCB
135149,2013-08-01,14227.812,USPERINCB
135149,2012-01-01,13682.453,USPERINCB
135149,2014-06-01,14789.4,USPERINCB
135149,2013-08-01,14250.2,USPERINCB
135149,2012-11-01,14335.4,USPERINCB
135149,2012-01-01,13473.6,USPERINCB
135149,2012-01-01,13141.5,USPERINCB
135149,2014-06-01,14963.123,USPERINCB
135149,2016-05-01,15896.7,USPERINCB
135149,2014-06-01,14971.973,USPERINCB
135149,2013-08-01,14228.8,USPERINCB
135149,2014-06-01,14951.268,USPERINCB
135149,2018-01-01,16793.877,USPERINCB
135149,2013-08-01,14197.1,USPERINCB
135149,2012-07-01,13872.684,USPERINCB
135149,2013-09-01,14291.9,USPERINCB
135149,2013-08-01,14188.2,USPERINCB
135149,2013-07-01,14181.011,USPERINCB
135149,2013-07-01,14181.011,USPERINCB
135149,2011-12-01,13572.413,USPERINCB
135149,2014-07-01,14848.9,USPERINCB
135149,2013-07-01,14079.652,USPERINCB
135149,2013-07-01,14079.7,USPERINCB
135149,2014-07-01,14848.927,USPERINCB
135149,2014-07-01,15049.243,USPERINCB
135149,2011-12-01,13419.9,USPERINCB
135149,2014-07-01,15044.563,USPERINCB
135149,2016-06-01,15883,USPERINCB
135149,2016-06-01,16059.042,USPERINCB
135149,2016-02-01,15906.298,USPERINCB
135149,2014-07-01,15044.563,USPERINCB
135149,2011-02-01,12832,USPERINCB
135149,2013-06-01,14193.123,USPERINCB
135149,2014-08-01,14821,USPERINCB
135149,2017-12-01,16728.52,USPERINCB
135149,2011-07-01,12979.1,USPERINCB
135149,2012-11-01,13690.4,USPERINCB
135149,2014-08-01,15123.074,USPERINCB
135149,2013-04-01,14061.122,USPERINCB
135149,2016-07-01,16016,USPERINCB
135149,2014-08-01,14933.186,USPERINCB
135149,2012-03-01,13727.8,USPERINCB
135149,2014-09-01,14825.8,USPERINCB
135149,2011-11-01,13140.4,USPERINCB
135149,2016-07-01,16015.997,USPERINCB
135149,2017-04-01,16699.567,USPERINCB
135149,2016-08-01,16049.3,USPERINCB
135149,2014-09-01,14992.4,USPERINCB
135149,2017-04-01,16420.8,USPERINCB
135149,2013-06-01,14100.9,USPERINCB
135149,2014-10-01,14868.3,USPERINCB
135149,2011-10-01,13359.594,USPERINCB
135149,2017-04-01,16666.556,USPERINCB
135149,2011-10-01,13359.6,USPERINCB
135149,2013-05-01,14035.8,USPERINCB
135149,2010-11-01,12561.8,USPERINCB
135149,2014-10-01,15081.4,USPERINCB
135149,2014-10-01,14887.2,USPERINCB
135149,2011-09-01,13406.073,USPERINCB
135149,2014-10-01,15081.4,USPERINCB
135149,2011-10-01,13029.9,USPERINCB
135149,2014-09-01,15165.981,USPERINCB
135149,2016-08-01,16161.833,USPERINCB
135149,2014-10-01,15081.359,USPERINCB
135149,2013-05-01,14131.7,USPERINCB
135149,2016-09-01,16043.4,USPERINCB
135149,2011-09-01,13345.921,USPERINCB
135149,2016-09-01,16043.389,USPERINCB
135149,2014-10-01,14902.1,USPERINCB
135149,2011-08-01,13400.342,USPERINCB
135149,2013-04-01,14008,USPERINCB
135149,2013-04-01,14017.7,USPERINCB
135149,2012-03-01,13266.4,USPERINCB
135149,2013-04-01,13695,USPERINCB
135149,2011-09-01,13088.8,USPERINCB
135149,2013-03-01,14006.8,USPERINCB
135149,2016-01-01,15695.46,USPERINCB
135149,2014-11-01,15315.777,USPERINCB
135149,2011-08-01,13408.961,USPERINCB
135149,2014-11-01,15298.252,USPERINCB
135149,2017-03-01,16304.9,USPERINCB
135149,2016-11-01,16335.562,USPERINCB
135149,2011-09-01,13280,USPERINCB
135149,2017-05-01,16381.1,USPERINCB
135149,2011-09-01,12990.2,USPERINCB
135149,2014-11-01,14965.7,USPERINCB
135149,2013-04-01,14068.6,USPERINCB
135149,2021-09-01,20689.906,USPERINCB
135149,2016-01-01,15752.903,USPERINCB
135149,2020-03-01,18763.469,USPERINCB
135149,2022-03-01,21338.425,USPERINCB
135149,2014-12-01,15138,USPERINCB
135149,2021-08-01,21208.883,USPERINCB
135149,2011-09-01,12981.8,USPERINCB
135149,2016-09-01,16231.935,USPERINCB
135149,2011-09-01,13406.073,USPERINCB
135149,2011-08-01,13292.5,USPERINCB
135149,2016-10-01,16295.091,USPERINCB
135149,2016-09-01,16226.627,USPERINCB
135149,2011-08-01,12966.3,USPERINCB
135149,2016-10-01,16232.3,USPERINCB
135149,2015-01-01,15072.3,USPERINCB
135149,2016-05-01,16027.144,USPERINCB
135149,2011-09-01,13345.921,USPERINCB
135149,2017-06-01,16350.567,USPERINCB
135149,2013-03-01,13925.731,USPERINCB
135149,2021-07-01,20667.698,USPERINCB
135149,2011-07-01,13391.046,USPERINCB
135149,2020-04-01,21037.888,USPERINCB
135149,2013-02-01,13994.067,USPERINCB
135149,2011-09-01,13406.073,USPERINCB
135149,2016-01-01,15741,USPERINCB
135149,2012-04-01,13801.062,USPERINCB
135149,2011-07-01,13337.024,USPERINCB
135149,2015-01-01,15087,USPERINCB
135149,2015-01-01,15089.1,USPERINCB
135149,2016-10-01,16232.3,USPERINCB
135149,2015-01-01,15240.2,USPERINCB
135149,2016-09-01,16169.1,USPERINCB
135149,2011-07-01,12976.9,USPERINCB
135149,2018-03-01,16884.994,USPERINCB
135149,2018-03-01,16888.26,USPERINCB
135149,2011-09-01,13422.285,USPERINCB
135149,2015-01-01,15431.419,USPERINCB
135149,2011-07-01,13025.4,USPERINCB
135149,2016-12-01,16178,USPERINCB
135149,2011-05-01,13185.1,USPERINCB
135149,2013-02-01,13599.5,USPERINCB
135149,2021-06-01,20448.962,USPERINCB
135149,2013-01-01,13880.373,USPERINCB
135149,2015-02-01,15193.5,USPERINCB
135149,2011-10-01,13406.44,USPERINCB
135149,2013-01-01,14003.4,USPERINCB
135149,2013-02-01,14015.417,USPERINCB
135149,2015-12-01,15898.45,USPERINCB
135149,2015-12-01,15668.419,USPERINCB
135149,2017-06-01,16883.77,USPERINCB
135149,2011-06-01,13319.943,USPERINCB
135149,2015-02-01,15320,USPERINCB
135149,2021-05-01,20413.825,USPERINCB
135149,2011-07-01,13035.6,USPERINCB
135149,2011-06-01,13251.356,USPERINCB
135149,2015-02-01,15491.612,USPERINCB
135149,2015-02-01,15319.982,USPERINCB
135149,2016-12-01,16306.4,USPERINCB
135149,2013-01-01,14003.4,USPERINCB
135149,2013-01-01,13868.492,USPERINCB
135149,2015-02-01,15525.299,USPERINCB
135149,2011-10-01,13138.6,USPERINCB
135149,2013-01-01,13868.492,USPERINCB
135149,2021-04-01,21290.343,USPERINCB
135149,2016-12-01,16182.502,USPERINCB
135149,2016-08-01,16167.788,USPERINCB
135149,2017-07-01,16847.997,USPERINCB
135149,2011-05-01,13255.566,USPERINCB
135149,2013-01-01,13482.4,USPERINCB
135149,2015-12-01,15779.485,USPERINCB
135149,2010-11-01,12717.9,USPERINCB
135149,2016-10-01,16260,USPERINCB
135149,2015-03-01,15342.882,USPERINCB
135149,2011-05-01,13185.065,USPERINCB
135149,2015-01-01,15431.419,USPERINCB
135149,2015-03-01,15504.847,USPERINCB
135149,2021-04-01,20848.238,USPERINCB
135149,2012-12-01,14581.378,USPERINCB
135149,2011-10-01,13430.39,USPERINCB
135149,2016-08-01,16024.7,USPERINCB
135149,2018-04-01,17435.395,USPERINCB
135149,2015-12-01,15779.5,USPERINCB
135149,2016-10-01,16232.4,USPERINCB
135149,2011-10-01,13025.5,USPERINCB
135149,2015-02-01,15090.2,USPERINCB
135149,2015-04-01,15228,USPERINCB
135149,2017-01-01,16173.5,USPERINCB
135149,2016-08-01,16024.714,USPERINCB
135149,2015-04-01,15192.6,USPERINCB
135149,2016-10-01,16167.7,USPERINCB
135149,2015-04-01,15441.6,USPERINCB
135149,2016-08-01,16095.4,USPERINCB
135149,2011-10-01,13423.323,USPERINCB
135149,2015-04-01,15441.635,USPERINCB
135149,2015-04-01,15609.799,USPERINCB
135149,2020-07-01,20173.932,USPERINCB
135149,2011-08-01,13358.9,USPERINCB
135149,2015-04-01,15598.994,USPERINCB
135149,2015-04-01,15581.493,USPERINCB
135149,2012-11-01,14335.4,USPERINCB
135149,2012-11-01,14335.4,USPERINCB
135149,2018-05-01,17500.735,USPERINCB
135149,2020-06-01,20171.297,USPERINCB
135149,2012-04-01,13302.9,USPERINCB
135149,2021-02-01,20253.984,USPERINCB
135149,2015-05-01,15411.8,USPERINCB
135149,2011-08-01,13358.936,USPERINCB
135149,2017-02-01,16608.982,USPERINCB
135149,2015-05-01,15282.4,USPERINCB
135149,2011-10-01,13423.323,USPERINCB
135149,2018-04-01,16945.411,USPERINCB
135149,2015-05-01,15219,USPERINCB
135149,2018-05-01,17461.145,USPERINCB
135149,2010-11-01,12691.3,USPERINCB
135149,2017-02-01,16641.706,USPERINCB
135149,2017-03-01,16375.8,USPERINCB
135149,2018-05-01,17461.145,USPERINCB
135149,2016-12-01,16397.179,USPERINCB
135149,2016-05-01,16027.144,USPERINCB
135149,2012-06-01,13355.9,USPERINCB
135149,2016-07-01,16105.045,USPERINCB
135149,2015-06-01,15687.428,USPERINCB
135149,2012-10-01,13447.9,USPERINCB
135149,2011-04-01,12962.2,USPERINCB
135149,2017-03-01,16692.993,USPERINCB
135149,2012-10-01,13452,USPERINCB
135149,2011-03-01,12983.3,USPERINCB
135149,2015-07-01,15351.3,USPERINCB
135149,2011-08-01,13358.936,USPERINCB
135149,2011-03-01,13194.216,USPERINCB
135149,2012-09-01,14028.191,USPERINCB
135149,2015-06-01,15356,USPERINCB
135149,2015-07-01,15406.8,USPERINCB
135149,2017-03-01,16304.903,USPERINCB
135149,2011-03-01,13075,USPERINCB
135149,2015-07-01,15517.4,USPERINCB
135149,2012-09-01,13996.637,USPERINCB
135149,2011-03-01,13123.203,USPERINCB
135149,2017-03-01,16302.3,USPERINCB
135149,2012-09-01,13955.2,USPERINCB
135149,2017-03-01,16304.9,USPERINCB
135149,2015-06-01,15759.988,USPERINCB
135149,2015-07-01,15586.6,USPERINCB
135149,2011-03-01,13123.203,USPERINCB
135149,2015-05-01,15442.66,USPERINCB
135149,2017-03-01,16379.1,USPERINCB
135149,2012-02-01,13799.63,USPERINCB
135149,2012-09-01,13996.637,USPERINCB
135149,2015-06-01,15287.1,USPERINCB
135149,2015-06-01,15574.857,USPERINCB
135149,2015-07-01,15806.241,USPERINCB
135149,2015-08-01,15403.1,USPERINCB
135149,2011-04-01,12927.5,USPERINCB
135149,2015-07-01,15808.603,USPERINCB
135149,2016-03-01,15964.058,USPERINCB
135149,2017-12-01,16718.947,USPERINCB
135149,2012-09-01,13439.3,USPERINCB
135149,2015-07-01,15806.241,USPERINCB
135149,2016-07-01,16126.86,USPERINCB
135149,2017-03-01,16304.903,USPERINCB
135149,2012-09-01,13446,USPERINCB
135149,2011-03-01,13214.333,USPERINCB
135149,2011-11-01,13442.901,USPERINCB
135149,2011-03-01,13042.4,USPERINCB
135149,2015-08-01,15478.2,USPERINCB
135149,2011-04-01,13029.4,USPERINCB
135149,2016-07-01,16123.45,USPERINCB
135149,2015-08-01,15403.8,USPERINCB
135149,2012-08-01,13879.845,USPERINCB
135149,2015-07-01,15586.6,USPERINCB
135149,2017-02-01,16608.982,USPERINCB
135149,2015-06-01,15723.301,USPERINCB
135149,2015-07-01,15808.603,USPERINCB
135149,2016-10-01,16035.4,USPERINCB
135149,2015-08-01,15626.1,USPERINCB
135149,2017-02-01,16615.641,USPERINCB
135149,2015-08-01,15626.1,USPERINCB
135149,2019-04-01,18522.324,USPERINCB
135149,2012-09-01,13758.3,USPERINCB
135149,2017-02-01,16432.8,USPERINCB
135149,2012-08-01,13877.024,USPERINCB
135149,2011-11-01,12994.4,USPERINCB
135149,2012-08-01,13837.393,USPERINCB
135149,2011-04-01,13102.6,USPERINCB
135149,2015-08-01,15812.046,USPERINCB
135149,2018-04-01,16934.485,USPERINCB
135149,2017-03-01,16611.2,USPERINCB
135149,2011-03-01,13178.188,USPERINCB
135149,2015-08-01,15451.3,USPERINCB
135149,2015-08-01,15626.056,USPERINCB
135149,2015-09-01,15421.7,USPERINCB
135149,2015-09-01,15663.9,USPERINCB
135149,2012-08-01,13395.7,USPERINCB
135149,2012-08-01,13385.4,USPERINCB
135149,2012-07-01,13752.948,USPERINCB
135149,2011-04-01,13226.343,USPERINCB
135149,2011-02-01,13090.612,USPERINCB
135149,2016-01-01,15752.9,USPERINCB
135149,2012-08-01,13877.024,USPERINCB
135149,2011-08-01,13306.4,USPERINCB
135149,2016-07-01,16016,USPERINCB
135149,2012-08-01,13430.4,USPERINCB
135149,2017-03-01,16609.059,USPERINCB
135149,2018-02-01,17315.677,USPERINCB
135149,2011-04-01,13226.343,USPERINCB
135149,2017-08-01,16468.8,USPERINCB
135149,2015-09-01,15505.7,USPERINCB
135149,2012-08-01,13768.499,USPERINCB
135149,2015-09-01,15663.9,USPERINCB
135149,2021-06-01,20414.297,USPERINCB
135149,2012-07-01,13376.9,USPERINCB
135149,2015-10-01,15520.7,USPERINCB
135149,2011-11-01,13363.2,USPERINCB
135149,2015-10-01,15561.2,USPERINCB
135149,2012-07-01,13666.6,USPERINCB
135149,2019-04-01,18522.324,USPERINCB
135149,2015-10-01,15547.1,USPERINCB
135149,2016-07-01,16055.4,USPERINCB
135149,2015-10-01,15573.8,USPERINCB
135149,2018-09-01,17726.34,USPERINCB
135149,2016-10-01,16035.442,USPERINCB
135149,2016-07-01,16057.4,USPERINCB
135149,2017-01-01,16533.423,USPERINCB
135149,2011-05-01,13185.065,USPERINCB
135149,2015-10-01,15880.784,USPERINCB
135149,2016-10-01,16035.4,USPERINCB
135149,2012-07-01,13374.4,USPERINCB
135149,2011-05-01,13142,USPERINCB
135149,2012-06-01,13938.113,USPERINCB
135149,2016-07-01,16057.4,USPERINCB
135149,2020-02-01,19078.407,USPERINCB
135149,2017-04-01,16699.567,USPERINCB
135149,2011-05-01,13255.566,USPERINCB
135149,2015-10-01,15751.711,USPERINCB
135149,2012-07-01,13418.8,USPERINCB
135149,2012-06-01,13837.122,USPERINCB
135149,2020-01-01,18973.253,USPERINCB
135149,2021-12-01,21040.242,USPERINCB
135149,2012-06-01,13836.093,USPERINCB
135149,2011-06-01,13295.749,USPERINCB
135149,2015-10-01,15870.357,USPERINCB
135149,2015-10-01,15608.045,USPERINCB
135149,2012-06-01,13836.093,USPERINCB
135149,2017-01-01,16370.8,USPERINCB
135149,2012-06-01,13953.193,USPERINCB
135149,2015-11-01,15617.6,USPERINCB
135149,2022-01-01,21043.634,USPERINCB
135149,2011-05-01,12963.5,USPERINCB
135149,2011-01-01,13120.042,USPERINCB
135149,2011-06-01,13024.9,USPERINCB
135149,2011-06-01,13018.5,USPERINCB
135149,2015-10-01,15751.7,USPERINCB
135149,2015-10-01,15647.6,USPERINCB
135149,2016-12-01,16374.067,USPERINCB
135149,2012-06-01,13953.193,USPERINCB
135149,2011-06-01,12957.5,USPERINCB
135149,2016-12-01,16397.179,USPERINCB
135149,2011-06-01,12982.2,USPERINCB
135149,2010-09-01,12663.704,USPERINCB
135149,2015-11-01,15561.2,USPERINCB
135149,2022-06-01,21687.046,USPERINCB
135149,2012-06-01,13793.7,USPERINCB
135149,2017-01-01,16377.1,USPERINCB
135149,2017-01-01,16172.3,USPERINCB
135149,2017-01-01,16173.5,USPERINCB
135149,2011-05-01,12931.7,USPERINCB
135149,2011-04-01,13226.343,USPERINCB
135149,2019-03-01,18006.312,USPERINCB
135149,2011-01-01,12897.3,USPERINCB
135149,2016-06-01,16063.696,USPERINCB
135149,2018-11-01,17821.696,USPERINCB
135149,2011-05-01,12957.2,USPERINCB
135149,2011-05-01,12997.2,USPERINCB
135149,2017-01-01,16533.146,USPERINCB
135149,2016-06-01,16063.696,USPERINCB
135149,2017-01-01,16370.8,USPERINCB
135149,2016-10-01,16230.8,USPERINCB
135149,2015-09-01,15782.269,USPERINCB
135149,2016-07-01,16010,USPERINCB
135149,2011-06-01,12970.1,USPERINCB
135149,2012-07-01,13375,USPERINCB
135149,2012-04-01,13770,USPERINCB
135149,2012-08-01,13436.6,USPERINCB
135149,2011-12-01,13201.7,USPERINCB
135149,2017-01-01,16489.261,USPERINCB
135149,2011-04-01,13226.343,USPERINCB
135149,2017-08-01,16918.311,USPERINCB
135149,2017-02-01,16438.5,USPERINCB
135149,2017-02-01,16432.8,USPERINCB
135149,2012-08-01,13679.8,USPERINCB
135149,2017-02-01,16255.1,USPERINCB
135149,2015-08-01,15550.543,USPERINCB
135149,2018-03-01,16904.348,USPERINCB
135149,2017-02-01,16257.3,USPERINCB
135149,2011-12-01,13359.4,USPERINCB
135149,2019-05-01,18277.001,USPERINCB
135149,2016-06-01,15960.3,USPERINCB
135149,2011-04-01,12938.7,USPERINCB
135149,2017-02-01,16257.264,USPERINCB
135149,2017-02-01,16615.641,USPERINCB
135149,2017-02-01,16608.982,USPERINCB
135149,2017-02-01,16342.9,USPERINCB
